filename,weapon_model,rarity,date,factory_new_pice,link
P250_X-Ray.png,P250,Restricted,2019-09-29 00:00:00,0.85,https://www.csgodatabase.com/skins/p250-x-ray/
P250_Nevermore.png,P250,Restricted,2018-12-06 00:00:00,1.22,https://www.csgodatabase.com/skins/p250-nevermore/
P250_Red_Rock.png,P250,Restricted,2017-05-23 00:00:00,8.75,https://www.csgodatabase.com/skins/p250-red-rock/
P250_Cyber_Shell.png,P250,Restricted,2021-05-03 00:00:00,5.99,https://www.csgodatabase.com/skins/p250-cyber-shell/
P250_Hive.png,P250,Mil-spec,2013-11-08 00:00:00,2.41,https://www.csgodatabase.com/skins/p250-hive/
P250_Steel_Disruption.png,P250,Mil-spec,2013-12-18 00:00:00,1.78,https://www.csgodatabase.com/skins/p250-steel-disruption/
P250_Modern_Hunter.png,P250,Mil-spec,2013-08-14 00:00:00,221.88,https://www.csgodatabase.com/skins/p250-modern-hunter/
P250_Whiteout.png,P250,Mil-spec,2015-05-26 00:00:00,102.19,https://www.csgodatabase.com/skins/p250-whiteout/
P250_Valence.png,P250,Mil-spec,2015-04-15 00:00:00,0.7,https://www.csgodatabase.com/skins/p250-valence/
P250_Iron_Clad.png,P250,Mil-spec,2016-06-15 00:00:00,0.4,https://www.csgodatabase.com/skins/p250-iron-clad/
P250_Ripple.png,P250,Mil-spec,2017-03-15 00:00:00,0.24,https://www.csgodatabase.com/skins/p250-ripple/
P250_Verdigris.png,P250,Mil-spec,2019-03-13 00:00:00,0.46,https://www.csgodatabase.com/skins/p250-verdigris/
P250_Exchanger.png,P250,Mil-spec,2018-09-01 00:00:00,0.92,https://www.csgodatabase.com/skins/p250-exchanger/
P250_Cassette.png,P250,Mil-spec,2020-08-06 00:00:00,0.25,https://www.csgodatabase.com/skins/p250-cassette/
P250_Bengal_Tiger.png,P250,Mil-spec,2020-12-03 00:00:00,47.0,https://www.csgodatabase.com/skins/p250-bengal-tiger/
P250_Contaminant.png,P250,Mil-spec,2020-12-03 00:00:00,0.4,https://www.csgodatabase.com/skins/p250-contaminant/
P250_Facets.png,P250,Industrial,2013-09-19 00:00:00,31.14,https://www.csgodatabase.com/skins/p250-facets/
P250_Gunsmoke.png,P250,Industrial,2013-08-14 00:00:00,14.0,https://www.csgodatabase.com/skins/p250-gunsmoke/
P250_Crimson_Kimono.png,P250,Industrial,2015-05-26 00:00:00,11.3,https://www.csgodatabase.com/skins/p250-crimson-kimono/
P250_Metallic_DDPAT.png,P250,Industrial,2013-11-27 00:00:00,0.41,https://www.csgodatabase.com/skins/p250-metallic-ddpat/
P250_Contamination.png,P250,Industrial,2014-08-08 00:00:00,1.19,https://www.csgodatabase.com/skins/p250-contamination/
P250_Dark_Filigree.png,P250,Industrial,2019-11-18 00:00:00,2.85,https://www.csgodatabase.com/skins/p250-dark-filigree/
P250_Bone_Mask.png,P250,Consumer,2013-11-27 00:00:00,0.61,https://www.csgodatabase.com/skins/p250-bone-mask/
P250_Boreal_Forest.png,P250,Consumer,2013-11-27 00:00:00,0.16,https://www.csgodatabase.com/skins/p250-boreal-forest/
P250_Sand_Dune.png,P250,Consumer,2013-11-27 00:00:00,0.29,https://www.csgodatabase.com/skins/p250-sand-dune/
P250_Mint_Kimono.png,P250,Consumer,2015-05-26 00:00:00,2.41,https://www.csgodatabase.com/skins/p250-mint-kimono/
P250_Facility_Draft.png,P250,Consumer,2018-09-01 00:00:00,0.09,https://www.csgodatabase.com/skins/p250-facility-draft/
P250_Forest_Night.png,P250,Consumer,2020-12-03 00:00:00,0.69,https://www.csgodatabase.com/skins/p250-forest-night/
R8_Revolver_Fade.png,R8_Revolver,Covert,2015-12-08 00:00:00,13.25,https://www.csgodatabase.com/skins/r8-revolver-fade/
R8_Revolver_Amber_Fade.png,R8_Revolver,Classified,2015-12-08 00:00:00,1.2,https://www.csgodatabase.com/skins/r8-revolver-amber-fade/
R8_Revolver_Skull_Crusher.png,R8_Revolver,Classified,2019-03-13 00:00:00,2.2,https://www.csgodatabase.com/skins/r8-revolver-skull-crusher/
R8_Revolver_Llama_Cannon.png,R8_Revolver,Classified,2017-09-14 00:00:00,9.92,https://www.csgodatabase.com/skins/r8-revolver-llama-cannon/
R8_Revolver_Reboot.png,R8_Revolver,Restricted,2016-06-15 00:00:00,3.19,https://www.csgodatabase.com/skins/r8-revolver-reboot/
R8_Revolver_Crimson_Web.png,R8_Revolver,Mil-spec,2015-12-08 00:00:00,3.4,https://www.csgodatabase.com/skins/r8-revolver-crimson-web/
R8_Revolver_Grip.png,R8_Revolver,Mil-spec,2018-02-15 00:00:00,0.26,https://www.csgodatabase.com/skins/r8-revolver-grip/
R8_Revolver_Memento.png,R8_Revolver,Mil-spec,2019-11-18 00:00:00,1.05,https://www.csgodatabase.com/skins/r8-revolver-memento/
R8_Revolver_Bone_Forged.png,R8_Revolver,Mil-spec,2020-03-31 00:00:00,0.3,https://www.csgodatabase.com/skins/r8-revolver-bone-forged/
R8_Revolver_Phoenix_Marker.png,R8_Revolver,Mil-spec,2020-12-03 00:00:00,1.85,https://www.csgodatabase.com/skins/r8-revolver-phoenix-marker/
R8_Revolver_Survivalist.png,R8_Revolver,Mil-spec,2018-08-03 00:00:00,0.29,https://www.csgodatabase.com/skins/r8-revolver-survivalist/
R8_Revolver_Junk_Yard.png,R8_Revolver,Mil-spec,2021-05-03 00:00:00,3.33,https://www.csgodatabase.com/skins/r8-revolver-junk-yard/
R8_Revolver_Nitro.png,R8_Revolver,Industrial,2018-09-01 00:00:00,0.88,https://www.csgodatabase.com/skins/r8-revolver-nitro/
R8_Revolver_Bone_Mask.png,R8_Revolver,Consumer,2015-12-08 00:00:00,0.35,https://www.csgodatabase.com/skins/r8-revolver-bone-mask/
R8_Revolver_Canal_Spray.png,R8_Revolver,Consumer,2019-11-18 00:00:00,2.18,https://www.csgodatabase.com/skins/r8-revolver-canal-spray/
R8_Revolver_Night.png,R8_Revolver,Consumer,2020-12-03 00:00:00,2.35,https://www.csgodatabase.com/skins/r8-revolver-night/
Tec-9_Fuel_Injector.png,Tec-9,Classified,2016-08-18 00:00:00,8.35,https://www.csgodatabase.com/skins/tec-9-fuel-injector/
Tec-9_Decimator.png,Tec-9,Classified,2019-11-18 00:00:00,22.92,https://www.csgodatabase.com/skins/tec-9-decimator/
Tec-9_Remote_Control.png,Tec-9,Classified,2018-09-01 00:00:00,7.91,https://www.csgodatabase.com/skins/tec-9-remote-control/
Tec-9_Titanium_Bit.png,Tec-9,Restricted,2014-02-12 00:00:00,9.48,https://www.csgodatabase.com/skins/tec-9-titanium-bit/
Tec-9_Re-Entry.png,Tec-9,Restricted,2016-04-27 00:00:00,1.41,https://www.csgodatabase.com/skins/tec-9-re-entry/
Tec-9_Avalanche.png,Tec-9,Restricted,2015-12-08 00:00:00,3.6,https://www.csgodatabase.com/skins/tec-9-avalanche/
Tec-9_Nuclear_Threat.png,Tec-9,Restricted,2013-08-14 00:00:00,425.67,https://www.csgodatabase.com/skins/tec-9-nuclear-threat/
Tec-9_Red_Quartz.png,Tec-9,Restricted,2013-11-27 00:00:00,0.21,https://www.csgodatabase.com/skins/tec-9-red-quartz/
Tec-9_Bamboozle.png,Tec-9,Restricted,2019-03-13 00:00:00,1.16,https://www.csgodatabase.com/skins/tec-9-bamboozle/
Tec-9_Brother.png,Tec-9,Restricted,2020-08-06 00:00:00,1.88,https://www.csgodatabase.com/skins/tec-9-brother/
Tec-9_Blue_Titanium.png,Tec-9,Mil-spec,2013-11-08 00:00:00,2.43,https://www.csgodatabase.com/skins/tec-9-blue-titanium/
Tec-9_Ossified.png,Tec-9,Mil-spec,2013-08-14 00:00:00,0.69,https://www.csgodatabase.com/skins/tec-9-ossified/
Tec-9_Brass.png,Tec-9,Mil-spec,2013-08-14 00:00:00,20.17,https://www.csgodatabase.com/skins/tec-9-brass/
Tec-9_Sandstorm.png,Tec-9,Mil-spec,2014-02-20 00:00:00,1.09,https://www.csgodatabase.com/skins/tec-9-sandstorm/
Tec-9_Ice_Cap.png,Tec-9,Mil-spec,2016-06-15 00:00:00,0.35,https://www.csgodatabase.com/skins/tec-9-ice-cap/
Tec-9_Toxic.png,Tec-9,Mil-spec,2014-08-08 00:00:00,4.16,https://www.csgodatabase.com/skins/tec-9-toxic/
Tec-9_Terrace.png,Tec-9,Mil-spec,2015-05-26 00:00:00,60.72,https://www.csgodatabase.com/skins/tec-9-terrace/
Tec-9_Isaac.png,Tec-9,Mil-spec,2014-05-01 00:00:00,6.15,https://www.csgodatabase.com/skins/tec-9-isaac/
Tec-9_Jambiya.png,Tec-9,Mil-spec,2016-02-17 00:00:00,0.52,https://www.csgodatabase.com/skins/tec-9-jambiya/
Tec-9_Flash_Out.png,Tec-9,Mil-spec,2019-10-18 00:00:00,0.23,https://www.csgodatabase.com/skins/tec-9-flash-out/
Tec-9_Fubar.png,Tec-9,Mil-spec,2018-12-06 00:00:00,0.59,https://www.csgodatabase.com/skins/tec-9-fubar/
Tec-9_Blast_From_the_Past.png,Tec-9,Mil-spec,2020-12-03 00:00:00,9.96,https://www.csgodatabase.com/skins/tec-9-blast-from-the-past/
Tec-9_Cut_Out.png,Tec-9,Mil-spec,2017-05-23 00:00:00,5.26,https://www.csgodatabase.com/skins/tec-9-cut-out/
Tec-9_Cracked_Opal.png,Tec-9,Mil-spec,2017-09-14 00:00:00,0.31,https://www.csgodatabase.com/skins/tec-9-cracked-opal/
Tec-9_Snek-9.png,Tec-9,Mil-spec,2018-08-03 00:00:00,0.4,https://www.csgodatabase.com/skins/tec-9-snek-9/
Tec-9_VariCamo.png,Tec-9,Industrial,2013-11-27 00:00:00,0.43,https://www.csgodatabase.com/skins/tec-9-varicamo/
Tec-9_Hades.png,Tec-9,Industrial,2015-05-26 00:00:00,9.14,https://www.csgodatabase.com/skins/tec-9-hades/
Tec-9_Orange_Murano.png,Tec-9,Industrial,2019-11-18 00:00:00,2.23,https://www.csgodatabase.com/skins/tec-9-orange-murano/
Tec-9_Rust_Leaf.png,Tec-9,Industrial,2019-11-18 00:00:00,3.26,https://www.csgodatabase.com/skins/tec-9-rust-leaf/
Tec-9_Tornado.png,Tec-9,Consumer,2013-09-19 00:00:00,7.55,https://www.csgodatabase.com/skins/tec-9-tornado/
Tec-9_Urban_DDPAT.png,Tec-9,Consumer,2014-05-01 00:00:00,0.17,https://www.csgodatabase.com/skins/tec-9-urban-ddpat/
Tec-9_Army_Mesh.png,Tec-9,Consumer,2013-11-27 00:00:00,0.08,https://www.csgodatabase.com/skins/tec-9-army-mesh/
Tec-9_Groundwater.png,Tec-9,Consumer,2013-11-27 00:00:00,0.21,https://www.csgodatabase.com/skins/tec-9-groundwater/
Tec-9_Bamboo_Forest.png,Tec-9,Consumer,2015-05-26 00:00:00,3.49,https://www.csgodatabase.com/skins/tec-9-bamboo-forest/
Tec-9_Phoenix_Chalk.png,Tec-9,Consumer,2020-12-03 00:00:00,0.34,https://www.csgodatabase.com/skins/tec-9-phoenix-chalk/
USP-S_Kill_Confirmed.png,USP-S,Covert,2015-09-17 00:00:00,227.3,https://www.csgodatabase.com/skins/usp-s-kill-confirmed/
USP-S_Neo-Noir.png,USP-S,Covert,2017-03-15 00:00:00,59.82,https://www.csgodatabase.com/skins/usp-s-neo-noir/
USP-S_The_Traitor.png,USP-S,Covert,2021-05-03 00:00:00,,https://www.csgodatabase.com/skins/usp-s-the-traitor/
USP-S_Serum.png,USP-S,Classified,2013-11-08 00:00:00,59.35,https://www.csgodatabase.com/skins/usp-s-serum/
USP-S_Orion.png,USP-S,Classified,2014-05-01 00:00:00,32.75,https://www.csgodatabase.com/skins/usp-s-orion/
USP-S_Caiman.png,USP-S,Classified,2014-07-11 00:00:00,31.94,https://www.csgodatabase.com/skins/usp-s-caiman/
USP-S_Cortex.png,USP-S,Classified,2018-02-15 00:00:00,14.09,https://www.csgodatabase.com/skins/usp-s-cortex/
USP-S_Target_Acquired.png,USP-S,Classified,2020-12-03 00:00:00,282.62,https://www.csgodatabase.com/skins/usp-s-target-acquired/
USP-S_Monster_Mashup.png,USP-S,Classified,2020-12-03 00:00:00,19.98,https://www.csgodatabase.com/skins/usp-s-monster-mashup/
USP-S_Dark_Water.png,USP-S,Restricted,2013-08-14 00:00:00,54.45,https://www.csgodatabase.com/skins/usp-s-dark-water/
USP-S_Overgrowth.png,USP-S,Restricted,2013-09-19 00:00:00,69.92,https://www.csgodatabase.com/skins/usp-s-overgrowth/
USP-S_Guardian.png,USP-S,Restricted,2014-02-20 00:00:00,4.26,https://www.csgodatabase.com/skins/usp-s-guardian/
USP-S_Road_Rash.png,USP-S,Restricted,2014-07-01 00:00:00,51.8,https://www.csgodatabase.com/skins/usp-s-road-rash/
USP-S_Cyrex.png,USP-S,Restricted,2016-11-28 00:00:00,4.41,https://www.csgodatabase.com/skins/usp-s-cyrex/
USP-S_Flashback.png,USP-S,Restricted,2018-12-06 00:00:00,1.52,https://www.csgodatabase.com/skins/usp-s-flashback/
USP-S_Ancient_Visions.png,USP-S,Restricted,2020-12-03 00:00:00,60.1,https://www.csgodatabase.com/skins/usp-s-ancient-visions/
USP-S_Stainless.png,USP-S,Mil-spec,2014-02-12 00:00:00,21.0,https://www.csgodatabase.com/skins/usp-s-stainless/
USP-S_Night_Ops.png,USP-S,Mil-spec,2013-11-27 00:00:00,1.76,https://www.csgodatabase.com/skins/usp-s-night-ops/
USP-S_Business_Class.png,USP-S,Mil-spec,2014-07-01 00:00:00,33.0,https://www.csgodatabase.com/skins/usp-s-business-class/
USP-S_Blood_Tiger.png,USP-S,Mil-spec,2014-07-10 00:00:00,3.03,https://www.csgodatabase.com/skins/usp-s-blood-tiger/
USP-S_Lead_Conduit.png,USP-S,Mil-spec,2016-02-17 00:00:00,3.01,https://www.csgodatabase.com/skins/usp-s-lead-conduit/
USP-S_Torque.png,USP-S,Mil-spec,2015-05-26 00:00:00,2.39,https://www.csgodatabase.com/skins/usp-s-torque/
USP-S_Check_Engine.png,USP-S,Mil-spec,2018-09-01 00:00:00,3.15,https://www.csgodatabase.com/skins/usp-s-check-engine/
USP-S_Blueprint.png,USP-S,Mil-spec,2017-05-23 00:00:00,25.14,https://www.csgodatabase.com/skins/usp-s-blueprint/
USP-S_Royal_Blue.png,USP-S,Industrial,2014-07-01 00:00:00,31.59,https://www.csgodatabase.com/skins/usp-s-royal-blue/
USP-S_Forest_Leaves.png,USP-S,Industrial,2013-11-27 00:00:00,1.19,https://www.csgodatabase.com/skins/usp-s-forest-leaves/
USP-S_Para_Green.png,USP-S,Industrial,2015-05-26 00:00:00,7.09,https://www.csgodatabase.com/skins/usp-s-para-green/
USP-S_Pathfinder.png,USP-S,Industrial,2019-11-18 00:00:00,6.91,https://www.csgodatabase.com/skins/usp-s-pathfinder/
AK-47_Fire_Serpent.png,AK-47,Covert,2013-09-19 00:00:00,1204.78,https://www.csgodatabase.com/skins/ak-47-fire-serpent/
AK-47_Fuel_Injector.png,AK-47,Covert,2016-02-17 00:00:00,263.97,https://www.csgodatabase.com/skins/ak-47-fuel-injector/
AK-47_Aquamarine_Revenge.png,AK-47,Covert,2015-05-26 00:00:00,80.8,https://www.csgodatabase.com/skins/ak-47-aquamarine-revenge/
AK-47_Wasteland_Rebel.png,AK-47,Covert,2014-11-11 00:00:00,162.4,https://www.csgodatabase.com/skins/ak-47-wasteland-rebel/
AK-47_Jaguar.png,AK-47,Covert,2014-07-10 00:00:00,101.54,https://www.csgodatabase.com/skins/ak-47-jaguar/
AK-47_Vulcan.png,AK-47,Covert,2014-05-01 00:00:00,442.7,https://www.csgodatabase.com/skins/ak-47-vulcan/
AK-47_Neon_Revolution.png,AK-47,Covert,2016-08-18 00:00:00,53.36,https://www.csgodatabase.com/skins/ak-47-neon-revolution/
AK-47_Bloodsport.png,AK-47,Covert,2017-03-15 00:00:00,83.05,https://www.csgodatabase.com/skins/ak-47-bloodsport/
AK-47_The_Empress.png,AK-47,Covert,2017-09-14 00:00:00,121.27,https://www.csgodatabase.com/skins/ak-47-the-empress/
AK-47_Asiimov.png,AK-47,Covert,2018-12-06 00:00:00,180.04,https://www.csgodatabase.com/skins/ak-47-asiimov/
AK-47_Wild_Lotus.png,AK-47,Covert,2019-11-18 00:00:00,1900.78,https://www.csgodatabase.com/skins/ak-47-wild-lotus/
AK-47_Legion_of_Anubis.png,AK-47,Covert,2020-08-06 00:00:00,47.23,https://www.csgodatabase.com/skins/ak-47-legion-of-anubis/
AK-47_X-Ray.png,AK-47,Covert,2020-12-03 00:00:00,1148.85,https://www.csgodatabase.com/skins/ak-47-x-ray/
AK-47_Neon_Rider.png,AK-47,Covert,2018-08-03 00:00:00,116.95,https://www.csgodatabase.com/skins/ak-47-neon-rider/
AK-47_Case_Hardened.png,AK-47,Classified,2013-08-14 00:00:00,223.3,https://www.csgodatabase.com/skins/ak-47-case-hardened/
AK-47_Red_Laminate.png,AK-47,Classified,2013-08-14 00:00:00,35.0,https://www.csgodatabase.com/skins/ak-47-red-laminate/
AK-47_Redline.png,AK-47,Classified,2014-02-20 00:00:00,73.92,https://www.csgodatabase.com/skins/ak-47-redline/
AK-47_Point_Disarray.png,AK-47,Classified,2015-12-08 00:00:00,45.26,https://www.csgodatabase.com/skins/ak-47-point-disarray/
AK-47_Frontside_Misty.png,AK-47,Classified,2015-09-17 00:00:00,60.54,https://www.csgodatabase.com/skins/ak-47-frontside-misty/
AK-47_Cartel.png,AK-47,Classified,2015-01-08 00:00:00,16.0,https://www.csgodatabase.com/skins/ak-47-cartel/
AK-47_Hydroponic.png,AK-47,Classified,2015-05-26 00:00:00,1714.26,https://www.csgodatabase.com/skins/ak-47-hydroponic/
AK-47_Jet_Set.png,AK-47,Classified,2014-07-01 00:00:00,670.94,https://www.csgodatabase.com/skins/ak-47-jet-set/
AK-47_Phantom_Disruptor.png,AK-47,Classified,2020-03-31 00:00:00,18.89,https://www.csgodatabase.com/skins/ak-47-phantom-disruptor/
AK-47_Panthera_onca.png,AK-47,Classified,2020-12-03 00:00:00,761.82,https://www.csgodatabase.com/skins/ak-47-panthera-onca/
AK-47_Blue_Laminate.png,AK-47,Restricted,2013-12-18 00:00:00,11.73,https://www.csgodatabase.com/skins/ak-47-blue-laminate/
AK-47_Emerald_Pinstripe.png,AK-47,Restricted,2014-05-01 00:00:00,24.23,https://www.csgodatabase.com/skins/ak-47-emerald-pinstripe/
AK-47_First_Class.png,AK-47,Restricted,2014-07-01 00:00:00,72.38,https://www.csgodatabase.com/skins/ak-47-first-class/
AK-47_Orbit_Mk01.png,AK-47,Restricted,2017-05-23 00:00:00,17.91,https://www.csgodatabase.com/skins/ak-47-orbit-mk01/
AK-47_Safety_Net.png,AK-47,Restricted,2018-09-01 00:00:00,16.23,https://www.csgodatabase.com/skins/ak-47-safety-net/
AK-47_Rat_Rod.png,AK-47,Restricted,2019-11-18 00:00:00,11.85,https://www.csgodatabase.com/skins/ak-47-rat-rod/
AK-47_Slate.png,AK-47,Restricted,2021-05-03 00:00:00,59.86,https://www.csgodatabase.com/skins/ak-47-slate/
AK-47_Elite_Build.png,AK-47,Mil-spec,2015-04-15 00:00:00,7.76,https://www.csgodatabase.com/skins/ak-47-elite-build/
AK-47_Black_Laminate.png,AK-47,Mil-spec,2013-08-14 00:00:00,116.86,https://www.csgodatabase.com/skins/ak-47-black-laminate/
AK-47_Uncharted.png,AK-47,Mil-spec,2019-03-13 00:00:00,1.63,https://www.csgodatabase.com/skins/ak-47-uncharted/
AK-47_Jungle_Spray.png,AK-47,Industrial,2013-08-14 00:00:00,64.76,https://www.csgodatabase.com/skins/ak-47-jungle-spray/
AK-47_Safari_Mesh.png,AK-47,Industrial,2013-11-27 00:00:00,4.16,https://www.csgodatabase.com/skins/ak-47-safari-mesh/
AK-47_Predator.png,AK-47,Industrial,2013-08-14 00:00:00,33.72,https://www.csgodatabase.com/skins/ak-47-predator/
AK-47_Baroque_Purple.png,AK-47,Industrial,2019-11-18 00:00:00,10.81,https://www.csgodatabase.com/skins/ak-47-baroque-purple/
AUG_Chameleon.png,AUG,Covert,2014-02-20 00:00:00,6.9,https://www.csgodatabase.com/skins/aug-chameleon/
AUG_Akihabara_Accept.png,AUG,Covert,2015-05-26 00:00:00,1150.0,https://www.csgodatabase.com/skins/aug-akihabara-accept/
AUG_Fleet_Flock.png,AUG,Classified,2016-04-27 00:00:00,12.82,https://www.csgodatabase.com/skins/aug-fleet-flock/
AUG_Bengal_Tiger.png,AUG,Classified,2014-07-10 00:00:00,62.5,https://www.csgodatabase.com/skins/aug-bengal-tiger/
AUG_Syd_Mead.png,AUG,Classified,2016-08-18 00:00:00,7.93,https://www.csgodatabase.com/skins/aug-syd-mead/
AUG_Stymphalian.png,AUG,Classified,2018-02-15 00:00:00,7.62,https://www.csgodatabase.com/skins/aug-stymphalian/
AUG_Momentum.png,AUG,Classified,2019-03-13 00:00:00,26.82,https://www.csgodatabase.com/skins/aug-momentum/
AUG_Death_by_Puppy.png,AUG,Classified,2019-10-18 00:00:00,10.58,https://www.csgodatabase.com/skins/aug-death-by-puppy/
AUG_Aristocrat.png,AUG,Restricted,2016-06-15 00:00:00,1.93,https://www.csgodatabase.com/skins/aug-aristocrat/
AUG_Torque.png,AUG,Restricted,2014-05-01 00:00:00,4.2,https://www.csgodatabase.com/skins/aug-torque/
AUG_Arctic_Wolf.png,AUG,Restricted,2019-11-18 00:00:00,7.14,https://www.csgodatabase.com/skins/aug-arctic-wolf/
AUG_Random_Access.png,AUG,Restricted,2018-09-01 00:00:00,6.21,https://www.csgodatabase.com/skins/aug-random-access/
AUG_Midnight_Lily.png,AUG,Restricted,2019-11-18 00:00:00,125.55,https://www.csgodatabase.com/skins/aug-midnight-lily/
AUG_Anodized_Navy.png,AUG,Mil-spec,2013-09-19 00:00:00,16.13,https://www.csgodatabase.com/skins/aug-anodized-navy/
AUG_Wings.png,AUG,Mil-spec,2013-08-14 00:00:00,9.71,https://www.csgodatabase.com/skins/aug-wings/
AUG_Hot_Rod.png,AUG,Mil-spec,2013-08-14 00:00:00,357.23,https://www.csgodatabase.com/skins/aug-hot-rod/
AUG_Ricochet.png,AUG,Mil-spec,2015-12-08 00:00:00,1.18,https://www.csgodatabase.com/skins/aug-ricochet/
AUG_Copperhead.png,AUG,Mil-spec,2013-08-14 00:00:00,76.03,https://www.csgodatabase.com/skins/aug-copperhead/
AUG_Tom_Cat.png,AUG,Mil-spec,2020-03-31 00:00:00,0.59,https://www.csgodatabase.com/skins/aug-tom-cat/
AUG_Carved_Jade.png,AUG,Mil-spec,2020-12-03 00:00:00,12.82,https://www.csgodatabase.com/skins/aug-carved-jade/
AUG_Triqua.png,AUG,Mil-spec,2017-09-14 00:00:00,0.59,https://www.csgodatabase.com/skins/aug-triqua/
AUG_Amber_Slipstream.png,AUG,Mil-spec,2018-08-03 00:00:00,0.27,https://www.csgodatabase.com/skins/aug-amber-slipstream/
AUG_Radiation_Hazard.png,AUG,Industrial,2014-08-08 00:00:00,1.45,https://www.csgodatabase.com/skins/aug-radiation-hazard/
AUG_Condemned.png,AUG,Industrial,2013-11-27 00:00:00,0.43,https://www.csgodatabase.com/skins/aug-condemned/
AUG_Contractor.png,AUG,Consumer,2013-11-27 00:00:00,0.13,https://www.csgodatabase.com/skins/aug-contractor/
AUG_Storm.png,AUG,Consumer,2013-11-27 00:00:00,0.21,https://www.csgodatabase.com/skins/aug-storm/
AUG_Colony.png,AUG,Consumer,2013-11-27 00:00:00,6.98,https://www.csgodatabase.com/skins/aug-colony/
AUG_Daedalus.png,AUG,Consumer,2015-05-26 00:00:00,1.56,https://www.csgodatabase.com/skins/aug-daedalus/
AUG_Navy_Murano.png,AUG,Consumer,2019-11-18 00:00:00,1.56,https://www.csgodatabase.com/skins/aug-navy-murano/
AUG_Sweeper.png,AUG,Consumer,2018-09-01 00:00:00,0.11,https://www.csgodatabase.com/skins/aug-sweeper/
AUG_Surveillance.png,AUG,Consumer,2020-12-03 00:00:00,0.17,https://www.csgodatabase.com/skins/aug-surveillance/
AWP_Lightning_Strike.png,AWP,Covert,2013-08-14 00:00:00,374.58,https://www.csgodatabase.com/skins/awp-lightning-strike/
AWP_Dragon_Lore.png,AWP,Covert,2014-07-01 00:00:00,11501.6,https://www.csgodatabase.com/skins/awp-dragon-lore/
AWP_Asiimov.png,AWP,Covert,2014-02-20 00:00:00,95.85,https://www.csgodatabase.com/skins/awp-asiimov/
AWP_Medusa.png,AWP,Covert,2015-05-26 00:00:00,3567.55,https://www.csgodatabase.com/skins/awp-medusa/
AWP_Man-o'-war.png,AWP,Covert,2015-01-08 00:00:00,25.95,https://www.csgodatabase.com/skins/awp-man-o-war/
AWP_Hyper_Beast.png,AWP,Covert,2015-05-26 00:00:00,93.16,https://www.csgodatabase.com/skins/awp-hyper-beast/
AWP_Oni_Taiji.png,AWP,Covert,2017-05-23 00:00:00,400.0,https://www.csgodatabase.com/skins/awp-oni-taiji/
AWP_Wildfire.png,AWP,Covert,2019-10-18 00:00:00,134.78,https://www.csgodatabase.com/skins/awp-wildfire/
AWP_Neo-Noir.png,AWP,Covert,2018-12-06 00:00:00,51.45,https://www.csgodatabase.com/skins/awp-neo-noir/
AWP_Containment_Breach.png,AWP,Covert,2019-11-18 00:00:00,221.19,https://www.csgodatabase.com/skins/awp-containment-breach/
AWP_The_Prince.png,AWP,Covert,2019-11-18 00:00:00,5500.02,https://www.csgodatabase.com/skins/awp-the-prince/
AWP_Gungnir.png,AWP,Covert,2019-11-18 00:00:00,11199.2,https://www.csgodatabase.com/skins/awp-gungnir/
AWP_Fade.png,AWP,Covert,2020-12-03 00:00:00,2088.58,https://www.csgodatabase.com/skins/awp-fade/
AWP_Graphite.png,AWP,Classified,2013-09-19 00:00:00,193.75,https://www.csgodatabase.com/skins/awp-graphite/
AWP_BOOM.png,AWP,Classified,2013-08-14 00:00:00,259.0,https://www.csgodatabase.com/skins/awp-boom/
AWP_Electric_Hive.png,AWP,Classified,2013-12-18 00:00:00,59.16,https://www.csgodatabase.com/skins/awp-electric-hive/
AWP_Redline.png,AWP,Classified,2013-12-18 00:00:00,53.47,https://www.csgodatabase.com/skins/awp-redline/
AWP_Corticera.png,AWP,Classified,2014-07-10 00:00:00,26.14,https://www.csgodatabase.com/skins/awp-corticera/
AWP_Elite_Build.png,AWP,Classified,2016-02-17 00:00:00,23.37,https://www.csgodatabase.com/skins/awp-elite-build/
AWP_Fever_Dream.png,AWP,Classified,2017-03-15 00:00:00,10.7,https://www.csgodatabase.com/skins/awp-fever-dream/
AWP_Mortis.png,AWP,Classified,2018-02-15 00:00:00,7.22,https://www.csgodatabase.com/skins/awp-mortis/
AWP_Silk_Tiger.png,AWP,Classified,2020-12-03 00:00:00,694.63,https://www.csgodatabase.com/skins/awp-silk-tiger/
AWP_Pit_Viper.png,AWP,Restricted,2013-11-27 00:00:00,0.75,https://www.csgodatabase.com/skins/awp-pit-viper/
AWP_Pink_DDPAT.png,AWP,Restricted,2014-07-01 00:00:00,91.05,https://www.csgodatabase.com/skins/awp-pink-ddpat/
AWP_Worm_God.png,AWP,Restricted,2015-04-15 00:00:00,2.23,https://www.csgodatabase.com/skins/awp-worm-god/
AWP_Phobos.png,AWP,Restricted,2016-06-15 00:00:00,2.02,https://www.csgodatabase.com/skins/awp-phobos/
AWP_Atheris.png,AWP,Restricted,2019-03-13 00:00:00,11.13,https://www.csgodatabase.com/skins/awp-atheris/
AWP_Exoskeleton.png,AWP,Restricted,2020-12-03 00:00:00,6.29,https://www.csgodatabase.com/skins/awp-exoskeleton/
AWP_PAW.png,AWP,Restricted,2018-08-03 00:00:00,5.67,https://www.csgodatabase.com/skins/awp-paw/
