filename,category,permalink,description
USP-S_Caiman.png,USP-S,https://www.csgodatabase.com/skins/usp-s-caiman/,"Introduced: 11-Jul-2014, Price for factory new: 31.94$, Rarity: Classified, Weapon Model: USP-S"
USP-S_Cortex.png,USP-S,https://www.csgodatabase.com/skins/usp-s-cortex/,"Introduced: 15-Feb-2018, Price for factory new: 14.09$, Rarity: Classified, Weapon Model: USP-S"
USP-S_Target_Acquired.png,USP-S,https://www.csgodatabase.com/skins/usp-s-target-acquired/,"Introduced: 03-Dec-2020, Price for factory new: 282.62$, Rarity: Classified, Weapon Model: USP-S"
USP-S_Monster_Mashup.png,USP-S,https://www.csgodatabase.com/skins/usp-s-monster-mashup/,"Introduced: 03-Dec-2020, Price for factory new: 19.98$, Rarity: Classified, Weapon Model: USP-S"
USP-S_Dark_Water.png,USP-S,https://www.csgodatabase.com/skins/usp-s-dark-water/,"Introduced: 14-Aug-2013, Price for factory new: 54.45$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Overgrowth.png,USP-S,https://www.csgodatabase.com/skins/usp-s-overgrowth/,"Introduced: 19-Sep-2013, Price for factory new: 69.92$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Guardian.png,USP-S,https://www.csgodatabase.com/skins/usp-s-guardian/,"Introduced: 20-Feb-2014, Price for factory new: 4.26$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Road_Rash.png,USP-S,https://www.csgodatabase.com/skins/usp-s-road-rash/,"Introduced: 01-Jul-2014, Price for factory new: 51.8$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Cyrex.png,USP-S,https://www.csgodatabase.com/skins/usp-s-cyrex/,"Introduced: 28-Nov-2016, Price for factory new: 4.41$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Flashback.png,USP-S,https://www.csgodatabase.com/skins/usp-s-flashback/,"Introduced: 06-Dec-2018, Price for factory new: 1.52$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Ancient_Visions.png,USP-S,https://www.csgodatabase.com/skins/usp-s-ancient-visions/,"Introduced: 03-Dec-2020, Price for factory new: 60.1$, Rarity: Restricted, Weapon Model: USP-S"
USP-S_Stainless.png,USP-S,https://www.csgodatabase.com/skins/usp-s-stainless/,"Introduced: 12-Feb-2014, Price for factory new: 21.0$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Night_Ops.png,USP-S,https://www.csgodatabase.com/skins/usp-s-night-ops/,"Introduced: 27-Nov-2013, Price for factory new: 1.76$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Business_Class.png,USP-S,https://www.csgodatabase.com/skins/usp-s-business-class/,"Introduced: 01-Jul-2014, Price for factory new: 33.0$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Blood_Tiger.png,USP-S,https://www.csgodatabase.com/skins/usp-s-blood-tiger/,"Introduced: 10-Jul-2014, Price for factory new: 3.03$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Lead_Conduit.png,USP-S,https://www.csgodatabase.com/skins/usp-s-lead-conduit/,"Introduced: 17-Feb-2016, Price for factory new: 3.01$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Torque.png,USP-S,https://www.csgodatabase.com/skins/usp-s-torque/,"Introduced: 26-May-2015, Price for factory new: 2.39$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Check_Engine.png,USP-S,https://www.csgodatabase.com/skins/usp-s-check-engine/,"Introduced: 01-Sep-2018, Price for factory new: 3.15$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Blueprint.png,USP-S,https://www.csgodatabase.com/skins/usp-s-blueprint/,"Introduced: 23-May-2017, Price for factory new: 25.14$, Rarity: Mil-spec, Weapon Model: USP-S"
USP-S_Royal_Blue.png,USP-S,https://www.csgodatabase.com/skins/usp-s-royal-blue/,"Introduced: 01-Jul-2014, Price for factory new: 31.59$, Rarity: Industrial, Weapon Model: USP-S"
USP-S_Forest_Leaves.png,USP-S,https://www.csgodatabase.com/skins/usp-s-forest-leaves/,"Introduced: 27-Nov-2013, Price for factory new: 1.19$, Rarity: Industrial, Weapon Model: USP-S"
USP-S_Para_Green.png,USP-S,https://www.csgodatabase.com/skins/usp-s-para-green/,"Introduced: 26-May-2015, Price for factory new: 7.09$, Rarity: Industrial, Weapon Model: USP-S"
USP-S_Pathfinder.png,USP-S,https://www.csgodatabase.com/skins/usp-s-pathfinder/,"Introduced: 18-Nov-2019, Price for factory new: 6.91$, Rarity: Industrial, Weapon Model: USP-S"
AK-47_Fire_Serpent.png,AK-47,https://www.csgodatabase.com/skins/ak-47-fire-serpent/,"Introduced: 19-Sep-2013, Price for factory new: 1204.78$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Fuel_Injector.png,AK-47,https://www.csgodatabase.com/skins/ak-47-fuel-injector/,"Introduced: 17-Feb-2016, Price for factory new: 263.97$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Aquamarine_Revenge.png,AK-47,https://www.csgodatabase.com/skins/ak-47-aquamarine-revenge/,"Introduced: 26-May-2015, Price for factory new: 80.8$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Wasteland_Rebel.png,AK-47,https://www.csgodatabase.com/skins/ak-47-wasteland-rebel/,"Introduced: 11-Nov-2014, Price for factory new: 162.4$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Jaguar.png,AK-47,https://www.csgodatabase.com/skins/ak-47-jaguar/,"Introduced: 10-Jul-2014, Price for factory new: 101.54$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Vulcan.png,AK-47,https://www.csgodatabase.com/skins/ak-47-vulcan/,"Introduced: 01-May-2014, Price for factory new: 442.7$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Neon_Revolution.png,AK-47,https://www.csgodatabase.com/skins/ak-47-neon-revolution/,"Introduced: 18-Aug-2016, Price for factory new: 53.36$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Bloodsport.png,AK-47,https://www.csgodatabase.com/skins/ak-47-bloodsport/,"Introduced: 15-Mar-2017, Price for factory new: 83.05$, Rarity: Covert, Weapon Model: AK-47"
AK-47_The_Empress.png,AK-47,https://www.csgodatabase.com/skins/ak-47-the-empress/,"Introduced: 14-Sep-2017, Price for factory new: 121.27$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Asiimov.png,AK-47,https://www.csgodatabase.com/skins/ak-47-asiimov/,"Introduced: 06-Dec-2018, Price for factory new: 180.04$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Wild_Lotus.png,AK-47,https://www.csgodatabase.com/skins/ak-47-wild-lotus/,"Introduced: 18-Nov-2019, Price for factory new: 1900.78$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Legion_of_Anubis.png,AK-47,https://www.csgodatabase.com/skins/ak-47-legion-of-anubis/,"Introduced: 06-Aug-2020, Price for factory new: 47.23$, Rarity: Covert, Weapon Model: AK-47"
AK-47_X-Ray.png,AK-47,https://www.csgodatabase.com/skins/ak-47-x-ray/,"Introduced: 03-Dec-2020, Price for factory new: 1148.85$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Neon_Rider.png,AK-47,https://www.csgodatabase.com/skins/ak-47-neon-rider/,"Introduced: 03-Aug-2018, Price for factory new: 116.95$, Rarity: Covert, Weapon Model: AK-47"
AK-47_Case_Hardened.png,AK-47,https://www.csgodatabase.com/skins/ak-47-case-hardened/,"Introduced: 14-Aug-2013, Price for factory new: 223.3$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Red_Laminate.png,AK-47,https://www.csgodatabase.com/skins/ak-47-red-laminate/,"Introduced: 14-Aug-2013, Price for factory new: 35.0$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Redline.png,AK-47,https://www.csgodatabase.com/skins/ak-47-redline/,"Introduced: 20-Feb-2014, Price for factory new: 73.92$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Point_Disarray.png,AK-47,https://www.csgodatabase.com/skins/ak-47-point-disarray/,"Introduced: 08-Dec-2015, Price for factory new: 45.26$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Frontside_Misty.png,AK-47,https://www.csgodatabase.com/skins/ak-47-frontside-misty/,"Introduced: 17-Sep-2015, Price for factory new: 60.54$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Cartel.png,AK-47,https://www.csgodatabase.com/skins/ak-47-cartel/,"Introduced: 08-Jan-2015, Price for factory new: 16.0$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Hydroponic.png,AK-47,https://www.csgodatabase.com/skins/ak-47-hydroponic/,"Introduced: 26-May-2015, Price for factory new: 1714.26$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Jet_Set.png,AK-47,https://www.csgodatabase.com/skins/ak-47-jet-set/,"Introduced: 01-Jul-2014, Price for factory new: 670.94$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Phantom_Disruptor.png,AK-47,https://www.csgodatabase.com/skins/ak-47-phantom-disruptor/,"Introduced: 31-Mar-2020, Price for factory new: 18.89$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Panthera_onca.png,AK-47,https://www.csgodatabase.com/skins/ak-47-panthera-onca/,"Introduced: 03-Dec-2020, Price for factory new: 761.82$, Rarity: Classified, Weapon Model: AK-47"
AK-47_Blue_Laminate.png,AK-47,https://www.csgodatabase.com/skins/ak-47-blue-laminate/,"Introduced: 18-Dec-2013, Price for factory new: 11.73$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Emerald_Pinstripe.png,AK-47,https://www.csgodatabase.com/skins/ak-47-emerald-pinstripe/,"Introduced: 01-May-2014, Price for factory new: 24.23$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_First_Class.png,AK-47,https://www.csgodatabase.com/skins/ak-47-first-class/,"Introduced: 01-Jul-2014, Price for factory new: 72.38$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Orbit_Mk01.png,AK-47,https://www.csgodatabase.com/skins/ak-47-orbit-mk01/,"Introduced: 23-May-2017, Price for factory new: 17.91$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Safety_Net.png,AK-47,https://www.csgodatabase.com/skins/ak-47-safety-net/,"Introduced: 01-Sep-2018, Price for factory new: 16.23$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Rat_Rod.png,AK-47,https://www.csgodatabase.com/skins/ak-47-rat-rod/,"Introduced: 18-Nov-2019, Price for factory new: 11.85$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Slate.png,AK-47,https://www.csgodatabase.com/skins/ak-47-slate/,"Introduced: 03-May-2021, Price for factory new: 59.86$, Rarity: Restricted, Weapon Model: AK-47"
AK-47_Elite_Build.png,AK-47,https://www.csgodatabase.com/skins/ak-47-elite-build/,"Introduced: 15-Apr-2015, Price for factory new: 7.76$, Rarity: Mil-spec, Weapon Model: AK-47"
AK-47_Black_Laminate.png,AK-47,https://www.csgodatabase.com/skins/ak-47-black-laminate/,"Introduced: 14-Aug-2013, Price for factory new: 116.86$, Rarity: Mil-spec, Weapon Model: AK-47"
AK-47_Uncharted.png,AK-47,https://www.csgodatabase.com/skins/ak-47-uncharted/,"Introduced: 13-Mar-2019, Price for factory new: 1.63$, Rarity: Mil-spec, Weapon Model: AK-47"
AK-47_Jungle_Spray.png,AK-47,https://www.csgodatabase.com/skins/ak-47-jungle-spray/,"Introduced: 14-Aug-2013, Price for factory new: 64.76$, Rarity: Industrial, Weapon Model: AK-47"
AK-47_Safari_Mesh.png,AK-47,https://www.csgodatabase.com/skins/ak-47-safari-mesh/,"Introduced: 27-Nov-2013, Price for factory new: 4.16$, Rarity: Industrial, Weapon Model: AK-47"
AK-47_Predator.png,AK-47,https://www.csgodatabase.com/skins/ak-47-predator/,"Introduced: 14-Aug-2013, Price for factory new: 33.72$, Rarity: Industrial, Weapon Model: AK-47"
AK-47_Baroque_Purple.png,AK-47,https://www.csgodatabase.com/skins/ak-47-baroque-purple/,"Introduced: 18-Nov-2019, Price for factory new: 10.81$, Rarity: Industrial, Weapon Model: AK-47"
AUG_Chameleon.png,AUG,https://www.csgodatabase.com/skins/aug-chameleon/,"Introduced: 20-Feb-2014, Price for factory new: 6.9$, Rarity: Covert, Weapon Model: AUG"
AUG_Akihabara_Accept.png,AUG,https://www.csgodatabase.com/skins/aug-akihabara-accept/,"Introduced: 26-May-2015, Price for factory new: 1150.0$, Rarity: Covert, Weapon Model: AUG"
AUG_Fleet_Flock.png,AUG,https://www.csgodatabase.com/skins/aug-fleet-flock/,"Introduced: 27-Apr-2016, Price for factory new: 12.82$, Rarity: Classified, Weapon Model: AUG"
AUG_Bengal_Tiger.png,AUG,https://www.csgodatabase.com/skins/aug-bengal-tiger/,"Introduced: 10-Jul-2014, Price for factory new: 62.5$, Rarity: Classified, Weapon Model: AUG"
AUG_Syd_Mead.png,AUG,https://www.csgodatabase.com/skins/aug-syd-mead/,"Introduced: 18-Aug-2016, Price for factory new: 7.93$, Rarity: Classified, Weapon Model: AUG"
AUG_Stymphalian.png,AUG,https://www.csgodatabase.com/skins/aug-stymphalian/,"Introduced: 15-Feb-2018, Price for factory new: 7.62$, Rarity: Classified, Weapon Model: AUG"
AUG_Momentum.png,AUG,https://www.csgodatabase.com/skins/aug-momentum/,"Introduced: 13-Mar-2019, Price for factory new: 26.82$, Rarity: Classified, Weapon Model: AUG"
AUG_Death_by_Puppy.png,AUG,https://www.csgodatabase.com/skins/aug-death-by-puppy/,"Introduced: 18-Oct-2019, Price for factory new: 10.58$, Rarity: Classified, Weapon Model: AUG"
AUG_Aristocrat.png,AUG,https://www.csgodatabase.com/skins/aug-aristocrat/,"Introduced: 15-Jun-2016, Price for factory new: 1.93$, Rarity: Restricted, Weapon Model: AUG"
AUG_Torque.png,AUG,https://www.csgodatabase.com/skins/aug-torque/,"Introduced: 01-May-2014, Price for factory new: 4.2$, Rarity: Restricted, Weapon Model: AUG"
AUG_Arctic_Wolf.png,AUG,https://www.csgodatabase.com/skins/aug-arctic-wolf/,"Introduced: 18-Nov-2019, Price for factory new: 7.14$, Rarity: Restricted, Weapon Model: AUG"
AUG_Random_Access.png,AUG,https://www.csgodatabase.com/skins/aug-random-access/,"Introduced: 01-Sep-2018, Price for factory new: 6.21$, Rarity: Restricted, Weapon Model: AUG"
AUG_Midnight_Lily.png,AUG,https://www.csgodatabase.com/skins/aug-midnight-lily/,"Introduced: 18-Nov-2019, Price for factory new: 125.55$, Rarity: Restricted, Weapon Model: AUG"
AUG_Anodized_Navy.png,AUG,https://www.csgodatabase.com/skins/aug-anodized-navy/,"Introduced: 19-Sep-2013, Price for factory new: 16.13$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Wings.png,AUG,https://www.csgodatabase.com/skins/aug-wings/,"Introduced: 14-Aug-2013, Price for factory new: 9.71$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Hot_Rod.png,AUG,https://www.csgodatabase.com/skins/aug-hot-rod/,"Introduced: 14-Aug-2013, Price for factory new: 357.23$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Ricochet.png,AUG,https://www.csgodatabase.com/skins/aug-ricochet/,"Introduced: 08-Dec-2015, Price for factory new: 1.18$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Copperhead.png,AUG,https://www.csgodatabase.com/skins/aug-copperhead/,"Introduced: 14-Aug-2013, Price for factory new: 76.03$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Tom_Cat.png,AUG,https://www.csgodatabase.com/skins/aug-tom-cat/,"Introduced: 31-Mar-2020, Price for factory new: 0.59$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Carved_Jade.png,AUG,https://www.csgodatabase.com/skins/aug-carved-jade/,"Introduced: 03-Dec-2020, Price for factory new: 12.82$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Triqua.png,AUG,https://www.csgodatabase.com/skins/aug-triqua/,"Introduced: 14-Sep-2017, Price for factory new: 0.59$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Amber_Slipstream.png,AUG,https://www.csgodatabase.com/skins/aug-amber-slipstream/,"Introduced: 03-Aug-2018, Price for factory new: 0.27$, Rarity: Mil-spec, Weapon Model: AUG"
AUG_Radiation_Hazard.png,AUG,https://www.csgodatabase.com/skins/aug-radiation-hazard/,"Introduced: 08-Aug-2014, Price for factory new: 1.45$, Rarity: Industrial, Weapon Model: AUG"
AUG_Condemned.png,AUG,https://www.csgodatabase.com/skins/aug-condemned/,"Introduced: 27-Nov-2013, Price for factory new: 0.43$, Rarity: Industrial, Weapon Model: AUG"
AUG_Contractor.png,AUG,https://www.csgodatabase.com/skins/aug-contractor/,"Introduced: 27-Nov-2013, Price for factory new: 0.13$, Rarity: Consumer, Weapon Model: AUG"
AUG_Storm.png,AUG,https://www.csgodatabase.com/skins/aug-storm/,"Introduced: 27-Nov-2013, Price for factory new: 0.21$, Rarity: Consumer, Weapon Model: AUG"
AUG_Colony.png,AUG,https://www.csgodatabase.com/skins/aug-colony/,"Introduced: 27-Nov-2013, Price for factory new: 6.98$, Rarity: Consumer, Weapon Model: AUG"
AUG_Daedalus.png,AUG,https://www.csgodatabase.com/skins/aug-daedalus/,"Introduced: 26-May-2015, Price for factory new: 1.56$, Rarity: Consumer, Weapon Model: AUG"
AUG_Navy_Murano.png,AUG,https://www.csgodatabase.com/skins/aug-navy-murano/,"Introduced: 18-Nov-2019, Price for factory new: 1.56$, Rarity: Consumer, Weapon Model: AUG"
AUG_Sweeper.png,AUG,https://www.csgodatabase.com/skins/aug-sweeper/,"Introduced: 01-Sep-2018, Price for factory new: 0.11$, Rarity: Consumer, Weapon Model: AUG"
AUG_Surveillance.png,AUG,https://www.csgodatabase.com/skins/aug-surveillance/,"Introduced: 03-Dec-2020, Price for factory new: 0.17$, Rarity: Consumer, Weapon Model: AUG"
AWP_Lightning_Strike.png,AWP,https://www.csgodatabase.com/skins/awp-lightning-strike/,"Introduced: 14-Aug-2013, Price for factory new: 374.58$, Rarity: Covert, Weapon Model: AWP"
AWP_Dragon_Lore.png,AWP,https://www.csgodatabase.com/skins/awp-dragon-lore/,"Introduced: 01-Jul-2014, Price for factory new: 11501.6$, Rarity: Covert, Weapon Model: AWP"
AWP_Asiimov.png,AWP,https://www.csgodatabase.com/skins/awp-asiimov/,"Introduced: 20-Feb-2014, Price for factory new: 95.85$, Rarity: Covert, Weapon Model: AWP"
AWP_Medusa.png,AWP,https://www.csgodatabase.com/skins/awp-medusa/,"Introduced: 26-May-2015, Price for factory new: 3567.55$, Rarity: Covert, Weapon Model: AWP"
AWP_Man-o'-war.png,AWP,https://www.csgodatabase.com/skins/awp-man-o-war/,"Introduced: 08-Jan-2015, Price for factory new: 25.95$, Rarity: Covert, Weapon Model: AWP"
AWP_Hyper_Beast.png,AWP,https://www.csgodatabase.com/skins/awp-hyper-beast/,"Introduced: 26-May-2015, Price for factory new: 93.16$, Rarity: Covert, Weapon Model: AWP"
AWP_Oni_Taiji.png,AWP,https://www.csgodatabase.com/skins/awp-oni-taiji/,"Introduced: 23-May-2017, Price for factory new: 400.0$, Rarity: Covert, Weapon Model: AWP"
AWP_Wildfire.png,AWP,https://www.csgodatabase.com/skins/awp-wildfire/,"Introduced: 18-Oct-2019, Price for factory new: 134.78$, Rarity: Covert, Weapon Model: AWP"
AWP_Neo-Noir.png,AWP,https://www.csgodatabase.com/skins/awp-neo-noir/,"Introduced: 06-Dec-2018, Price for factory new: 51.45$, Rarity: Covert, Weapon Model: AWP"
AWP_Containment_Breach.png,AWP,https://www.csgodatabase.com/skins/awp-containment-breach/,"Introduced: 18-Nov-2019, Price for factory new: 221.19$, Rarity: Covert, Weapon Model: AWP"
AWP_The_Prince.png,AWP,https://www.csgodatabase.com/skins/awp-the-prince/,"Introduced: 18-Nov-2019, Price for factory new: 5500.02$, Rarity: Covert, Weapon Model: AWP"
AWP_Gungnir.png,AWP,https://www.csgodatabase.com/skins/awp-gungnir/,"Introduced: 18-Nov-2019, Price for factory new: 11199.2$, Rarity: Covert, Weapon Model: AWP"
AWP_Fade.png,AWP,https://www.csgodatabase.com/skins/awp-fade/,"Introduced: 03-Dec-2020, Price for factory new: 2088.58$, Rarity: Covert, Weapon Model: AWP"
AWP_Graphite.png,AWP,https://www.csgodatabase.com/skins/awp-graphite/,"Introduced: 19-Sep-2013, Price for factory new: 193.75$, Rarity: Classified, Weapon Model: AWP"
AWP_BOOM.png,AWP,https://www.csgodatabase.com/skins/awp-boom/,"Introduced: 14-Aug-2013, Price for factory new: 259.0$, Rarity: Classified, Weapon Model: AWP"
AWP_Electric_Hive.png,AWP,https://www.csgodatabase.com/skins/awp-electric-hive/,"Introduced: 18-Dec-2013, Price for factory new: 59.16$, Rarity: Classified, Weapon Model: AWP"
AWP_Redline.png,AWP,https://www.csgodatabase.com/skins/awp-redline/,"Introduced: 18-Dec-2013, Price for factory new: 53.47$, Rarity: Classified, Weapon Model: AWP"
AWP_Corticera.png,AWP,https://www.csgodatabase.com/skins/awp-corticera/,"Introduced: 10-Jul-2014, Price for factory new: 26.14$, Rarity: Classified, Weapon Model: AWP"
AWP_Elite_Build.png,AWP,https://www.csgodatabase.com/skins/awp-elite-build/,"Introduced: 17-Feb-2016, Price for factory new: 23.37$, Rarity: Classified, Weapon Model: AWP"
AWP_Fever_Dream.png,AWP,https://www.csgodatabase.com/skins/awp-fever-dream/,"Introduced: 15-Mar-2017, Price for factory new: 10.7$, Rarity: Classified, Weapon Model: AWP"
AWP_Mortis.png,AWP,https://www.csgodatabase.com/skins/awp-mortis/,"Introduced: 15-Feb-2018, Price for factory new: 7.22$, Rarity: Classified, Weapon Model: AWP"
AWP_Silk_Tiger.png,AWP,https://www.csgodatabase.com/skins/awp-silk-tiger/,"Introduced: 03-Dec-2020, Price for factory new: 694.63$, Rarity: Classified, Weapon Model: AWP"
AWP_Pit_Viper.png,AWP,https://www.csgodatabase.com/skins/awp-pit-viper/,"Introduced: 27-Nov-2013, Price for factory new: 0.75$, Rarity: Restricted, Weapon Model: AWP"
AWP_Pink_DDPAT.png,AWP,https://www.csgodatabase.com/skins/awp-pink-ddpat/,"Introduced: 01-Jul-2014, Price for factory new: 91.05$, Rarity: Restricted, Weapon Model: AWP"
AWP_Worm_God.png,AWP,https://www.csgodatabase.com/skins/awp-worm-god/,"Introduced: 15-Apr-2015, Price for factory new: 2.23$, Rarity: Restricted, Weapon Model: AWP"
AWP_Phobos.png,AWP,https://www.csgodatabase.com/skins/awp-phobos/,"Introduced: 15-Jun-2016, Price for factory new: 2.02$, Rarity: Restricted, Weapon Model: AWP"
AWP_Atheris.png,AWP,https://www.csgodatabase.com/skins/awp-atheris/,"Introduced: 13-Mar-2019, Price for factory new: 11.13$, Rarity: Restricted, Weapon Model: AWP"
AWP_Exoskeleton.png,AWP,https://www.csgodatabase.com/skins/awp-exoskeleton/,"Introduced: 03-Dec-2020, Price for factory new: 6.29$, Rarity: Restricted, Weapon Model: AWP"
AWP_PAW.png,AWP,https://www.csgodatabase.com/skins/awp-paw/,"Introduced: 03-Aug-2018, Price for factory new: 5.67$, Rarity: Restricted, Weapon Model: AWP"
AWP_Snake_Camo.png,AWP,https://www.csgodatabase.com/skins/awp-snake-camo/,"Introduced: 14-Aug-2013, Price for factory new: 170.74$, Rarity: Mil-spec, Weapon Model: AWP"
AWP_Acheron.png,AWP,https://www.csgodatabase.com/skins/awp-acheron/,"Introduced: 01-Sep-2018, Price for factory new: 4.85$, Rarity: Mil-spec, Weapon Model: AWP"
AWP_Capillary.png,AWP,https://www.csgodatabase.com/skins/awp-capillary/,"Introduced: 31-Mar-2020, Price for factory new: 2.56$, Rarity: Mil-spec, Weapon Model: AWP"
AWP_Safari_Mesh.png,AWP,https://www.csgodatabase.com/skins/awp-safari-mesh/,"Introduced: 27-Nov-2013, Price for factory new: 2.79$, Rarity: Industrial, Weapon Model: AWP"
AWP_Sun_in_Leo.png,AWP,https://www.csgodatabase.com/skins/awp-sun-in-leo/,"Introduced: 26-May-2015, Price for factory new: 15.0$, Rarity: Industrial, Weapon Model: AWP"
FAMAS_Roll_Cage.png,FAMAS,https://www.csgodatabase.com/skins/famas-roll-cage/,"Introduced: 18-Aug-2016, Price for factory new: 22.21$, Rarity: Covert, Weapon Model: FAMAS"
FAMAS_Commemoration.png,FAMAS,https://www.csgodatabase.com/skins/famas-commemoration/,"Introduced: 18-Oct-2019, Price for factory new: 20.5$, Rarity: Covert, Weapon Model: FAMAS"
FAMAS_Afterimage.png,FAMAS,https://www.csgodatabase.com/skins/famas-afterimage/,"Introduced: 18-Dec-2013, Price for factory new: 57.43$, Rarity: Classified, Weapon Model: FAMAS"
FAMAS_Djinn.png,FAMAS,https://www.csgodatabase.com/skins/famas-djinn/,"Introduced: 15-Apr-2015, Price for factory new: 8.2$, Rarity: Classified, Weapon Model: FAMAS"
FAMAS_Mecha_Industries.png,FAMAS,https://www.csgodatabase.com/skins/famas-mecha-industries/,"Introduced: 28-Nov-2016, Price for factory new: 6.82$, Rarity: Classified, Weapon Model: FAMAS"
FAMAS_Eye_of_Athena.png,FAMAS,https://www.csgodatabase.com/skins/famas-eye-of-athena/,"Introduced: 03-Aug-2018, Price for factory new: 11.86$, Rarity: Classified, Weapon Model: FAMAS"
FAMAS_Spitfire.png,FAMAS,https://www.csgodatabase.com/skins/famas-spitfire/,"Introduced: 19-Sep-2013, Price for factory new: 85.98$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Pulse.png,FAMAS,https://www.csgodatabase.com/skins/famas-pulse/,"Introduced: 18-Dec-2013, Price for factory new: 6.47$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Sergeant.png,FAMAS,https://www.csgodatabase.com/skins/famas-sergeant/,"Introduced: 20-Feb-2014, Price for factory new: 3.48$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Valence.png,FAMAS,https://www.csgodatabase.com/skins/famas-valence/,"Introduced: 17-Feb-2016, Price for factory new: 6.83$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Neural_Net.png,FAMAS,https://www.csgodatabase.com/skins/famas-neural-net/,"Introduced: 26-May-2015, Price for factory new: 1.93$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Styx.png,FAMAS,https://www.csgodatabase.com/skins/famas-styx/,"Introduced: 08-Aug-2014, Price for factory new: 7.97$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Prime_Conspiracy.png,FAMAS,https://www.csgodatabase.com/skins/famas-prime-conspiracy/,"Introduced: 03-Dec-2020, Price for factory new: 32.44$, Rarity: Restricted, Weapon Model: FAMAS"
FAMAS_Doomkitty.png,FAMAS,https://www.csgodatabase.com/skins/famas-doomkitty/,"Introduced: 14-Aug-2013, Price for factory new: 2.3$, Rarity: Mil-spec, Weapon Model: FAMAS"
FAMAS_Hexane.png,FAMAS,https://www.csgodatabase.com/skins/famas-hexane/,"Introduced: 08-Nov-2013, Price for factory new: 2.26$, Rarity: Mil-spec, Weapon Model: FAMAS"
FAMAS_Survivor_Z.png,FAMAS,https://www.csgodatabase.com/skins/famas-survivor-z/,"Introduced: 17-Sep-2015, Price for factory new: 0.85$, Rarity: Mil-spec, Weapon Model: FAMAS"
FAMAS_Teardown.png,FAMAS,https://www.csgodatabase.com/skins/famas-teardown/,"Introduced: 27-Nov-2013, Price for factory new: 2.3$, Rarity: Mil-spec, Weapon Model: FAMAS"
FAMAS_Crypsis.png,FAMAS,https://www.csgodatabase.com/skins/famas-crypsis/,"Introduced: 13-Mar-2019, Price for factory new: 0.47$, Rarity: Mil-spec, Weapon Model: FAMAS"
FAMAS_Decommissioned.png,FAMAS,https://www.csgodatabase.com/skins/famas-decommissioned/,"Introduced: 18-Oct-2019, Price for factory new: 0.61$, Rarity: Mil-spec, Weapon Model: FAMAS"
